altmetric_id,mendeley_readers,citeulikereaders,blog_users,blogs_posts_count,news_unique_users,total_posts_count,wiki_posts_count,facebook_users,facebook_posts,twitter_users,twitter_posts,other_articles,mean,rank,perc,scored_higher_than,sample_size,users_lecturer,users_student_pg,users_student_phd,users_student_doct,users_researcher,users_other,users_prof_assoc,users_prof,users_medi,users_ss,users_psych,users_earth,users_agri,users_arts,users_id,users_au,altmetric_score,altmetric_score_1y,altmetric_score_6m,altmetric_score_3m,altmetric_score_1m
1120977,1482,5,4,4,57,225,3,17,23,73,93,5181074,6.119711512,2761,99,5178330,5181074,14,339,136,215,77,64,37,713,45,46,2,351,5,74,0,13,545.122,101.25,99,99,99
1122643,1326,7,8,9,14,385,65,9,11,228,265,5187004,6.12413708,5769,99,5181267,5187004,25,266,83,255,74,67,42,652,80,30,1,308,6,25,2,24,372.366,64.86,29.16,24.08,3
1122692,1837,6,3,4,8,89,4,3,3,53,56,5180722,6.109528412,24689,99,5156027,5180722,44,350,106,403,87,111,72,939,149,114,4,298,11,56,10,41,147.62,8,0,0,0
1122715,1034,4,20,22,21,715,4,34,35,535,610,5189403,6.12520309,1312,99,5188121,5189403,20,231,66,198,41,61,38,449,90,34,29,153,5,37,2,22,767.116,114.992,51.7,41.75,15.75
1123066,195,1,4,5,12,76,1,8,8,44,49,5180722,6.109528412,18600,99,5161110,5180722,4,54,13,51,13,18,15,97,43,9,2,29,2,10,0,12,178.974,0,0,0,0
1123601,483,1,3,4,13,187,1,12,12,130,156,5187004,6.12413708,13963,99,5173087,5187004,11,55,44,56,53,34,10,243,21,48,0,50,4,16,1,2,217.76,27.85,1.25,0.25,0.25
1123787,1188,4,9,10,7,149,31,3,3,86,96,5181074,6.119711512,16430,99,5164706,5181074,18,230,71,236,71,69,54,646,62,84,3,199,11,35,7,23,194.84,37.32,17.32,17.32,8.32
1123790,411,1,3,4,4,52,1,7,7,33,36,5180722,6.109528412,49746,99,5130972,5180722,13,65,21,95,25,31,27,210,67,9,4,55,2,23,1,17,88.322,0,0,0,0
1126221,523,2,1,1,0,7,1,0,0,4,4,5168087,6.102575283,299340,94,4867684,5168087,3,113,20,144,19,27,24,2,18,1,40,296,6,23,3,7,16.5,8,5,0,0
1126274,484,0,0,0,1,9,1,0,0,6,7,5045059,5.975243971,277520,94,4764519,5045059,11,114,43,64,8,24,10,1,93,4,17,4,15,10,3,8,17,10,0,0,0
1126396,459,3,1,1,2,25,1,7,8,11,11,5168499,6.10224703,111589,97,5056946,5168499,5,79,34,52,18,10,2,179,7,4,0,167,1,5,1,3,44.4,20.3,6.95,6.95,2.7
1131941,228,1,1,1,1,7,2,1,1,2,2,5017345,5.941673619,209783,95,4807556,5017345,2,61,20,30,14,12,16,53,56,26,1,25,5,18,2,2,22.172,0,0,0,0
1133391,623,5,2,2,0,21,3,6,8,8,8,5124740,6.064507504,165748,96,4958997,5124740,5,150,49,100,28,35,17,215,8,156,1,194,4,28,3,7,29.366,4.6,2.6,1.1,0
1133966,125,6,2,2,1,11,3,0,0,5,5,5153580,6.093632622,144706,97,5009178,5153580,1,33,7,22,7,5,5,1,12,2,1,5,2,5,1,5,34.056,3,3,3,0
1139404,718,8,1,1,4,89,10,1,1,66,72,5180928,6.119831603,46444,99,5134584,5180928,1,277,36,108,6,22,16,3,2,0,4,29,2,12,2,14,93.15,71.85,29.05,24.5,7
1142111,1653,33,9,10,3,47,1,3,3,28,29,5163187,6.099348395,38035,99,5125161,5163187,7,563,70,483,56,83,57,114,8,2,1,1310,3,97,3,38,107.446,2.75,0,0,0
1143102,526,13,1,1,0,8,2,0,0,4,4,5099132,6.042796766,326009,93,4773256,5099132,9,168,26,114,11,71,42,17,105,29,5,64,14,50,1,19,14.914,6.064,0,0,0
1143365,1782,15,2,2,0,10,7,0,0,0,0,4728801,5.589422118,281915,94,4446834,4728801,9,617,82,366,21,99,68,139,6,9,1,1387,1,58,0,24,14.8,3,0,0,0
1144769,564,0,2,2,0,7,2,0,0,3,3,5190687,6.12617051,220110,95,4970077,5190687,6,120,58,79,23,37,16,93,35,298,2,54,8,20,4,7,22.5,1,1,0,0
1145563,314,4,5,6,2,22,0,0,0,11,13,5041086,5.964734721,76704,98,4963862,5041086,1,60,11,89,25,33,31,28,39,9,13,97,5,23,2,10,59.126,3,0,0,0
1147957,1162,0,3,3,2,16,0,3,3,7,7,5124816,6.064581767,98467,98,5026363,5124816,11,335,110,165,29,81,52,107,63,753,2,128,7,48,4,14,49.128,25.918,22.918,17.75,0
1148575,121,0,2,2,5,15,0,0,0,7,8,5137705,6.077678369,68633,98,5069080,5137705,3,18,10,11,4,3,4,39,31,7,1,27,1,6,1,1,67.58,47.08,41,41,0
1151678,139,0,1,1,1,26,1,0,0,22,23,5157692,6.095593461,151863,97,5005803,5157692,2,29,6,16,4,11,4,4,5,98,1,27,4,7,1,4,32.45,0,0,0,0
1152059,323,5,45,47,62,509,2,39,41,270,321,5187004,6.12413708,645,99,5186405,5187004,7,81,42,91,27,33,17,232,37,26,1,72,1,18,1,6,1047.646,354.072,285.38,188.35,97.1
1152771,90,9,1,2,7,65,1,1,2,47,50,5181074,6.119711512,37254,99,5143813,5181074,3,34,5,11,5,8,3,1,28,5,1,2,7,8,1,1,109.8,26,16,0,0
1152960,4244,24,20,22,14,196,4,4,4,102,127,5181074,6.119711512,7762,99,5173347,5181074,18,1266,150,862,85,169,75,266,1,5,2,3101,7,134,9,55,315.92,109.744,74.86,58.5,1
1157448,398,5,1,1,1,5,2,1,1,0,0,4840312,5.773580885,288038,94,4552274,4840312,5,118,23,94,13,24,9,35,5,0,2,267,2,9,1,3,15.314,3,0,0,0
1162039,10937,11,0,0,0,11,1,1,1,6,6,5112033,6.0500786,266382,94,4845051,5112033,152,1844,540,1633,449,427,323,11,68,7,200,2417,11,194,26,72,18.1,1,1,1,0
1166421,191,0,4,4,2,212,1,26,27,146,173,5187054,6.124128646,19233,99,5167830,5187054,5,30,10,19,11,9,6,54,8,1,2,36,4,6,0,2,175.516,2.5,0,0,0
1166629,187,1,7,8,4,106,1,17,19,67,69,5181137,6.119982068,22000,99,5159143,5181137,4,52,14,35,4,6,8,12,13,107,1,17,2,16,0,3,160.266,15,3,0,0
1167819,555,4,13,17,8,540,2,52,53,394,441,5187004,6.12413708,2914,99,5184136,5187004,24,140,44,60,28,38,36,44,143,188,5,47,5,40,3,12,532.002,109.614,67.604,57.254,14.35
1167944,346,1,15,18,4,197,1,14,14,140,152,5181074,6.119711512,10187,99,5170889,5181074,3,60,19,84,24,22,10,113,1,2,1,196,1,17,1,5,267.336,9,4,4,2
1168671,324,24,14,29,2,371,2,9,9,269,304,5187004,6.12413708,7322,99,5179721,5187004,3,50,10,74,28,22,13,20,94,3,5,53,13,39,3,13,326.232,18,15,0,0
1174456,364,8,2,2,0,16,10,1,1,3,3,5181137,6.119982068,225558,95,4955573,5181137,4,121,18,71,10,30,18,14,4,5,3,229,2,25,1,10,21.976,3,3,3,0
1174457,436,5,2,2,0,15,10,0,0,3,3,5181074,6.119711512,264984,94,4916084,5181074,3,139,23,87,14,28,22,15,7,5,2,256,2,24,1,10,18.678,3,3,3,0
1175047,361,1,1,1,2,13,2,2,2,6,6,5154018,6.0935549,142274,97,5011752,5154018,2,86,47,51,14,18,6,41,60,227,0,12,5,21,1,3,34.692,15,14,14,11
1175456,212,1,1,1,1,11,7,1,1,1,1,5000595,5.917690167,240036,95,4760625,5000595,2,67,9,44,12,19,4,9,3,2,7,16,1,10,2,4,19.258,11,11,11,0
1178096,417,4,3,3,3,189,0,9,9,158,171,5181137,6.119982068,20728,99,5160418,5181137,7,77,26,86,25,13,8,155,61,30,2,23,4,10,4,11,166.986,19.25,19,15,0
1178211,732,1,1,1,1,226,0,10,11,187,206,5160076,6.097610626,20453,99,5139640,5160076,12,141,45,131,48,49,16,279,93,77,1,43,6,27,1,26,167.3,1,0,0,0
1178866,260,2,1,1,1,9,0,0,0,7,7,5005300,5.92890397,207368,95,4797913,5005300,7,56,16,46,18,8,12,178,15,10,1,15,1,5,0,11,22.348,5.048,5.048,5.048,0
1182525,0,20,26,31,17,455,1,13,13,314,344,5181137,6.119982068,2447,99,5178694,5181137,2,126,15,123,42,29,27,61,14,8,0,289,7,35,1,11,576.932,26.6,21.6,13.85,10
1183694,1378,2,2,2,1,178,3,1,1,162,171,5185597,6.122878839,21632,99,5164171,5185597,23,528,170,85,18,84,35,37,916,132,2,12,179,99,6,21,162.4,3,3,3,0
1183898,545,5,1,1,2,95,1,4,4,75,84,5182393,6.120430243,52949,98,5129580,5182393,11,138,33,129,17,53,32,79,17,202,0,152,5,24,3,5,84.27,11.25,8,0,0
1185575,635,5,2,2,0,9,1,1,1,4,4,5190687,6.12617051,203566,96,4987120,5190687,7,188,32,176,18,53,35,3,7,5,46,409,1,34,6,14,24.304,0,0,0,0
1193328,645,17,26,27,35,652,3,59,60,472,494,5187167,6.124090107,853,99,5186389,5187167,2,197,21,149,32,30,23,31,2,4,2,378,6,43,1,13,926.534,33.7,14.25,12,1
1193390,600,10,20,21,20,528,1,63,65,363,386,5190687,6.12617051,2151,99,5188546,5190687,8,172,15,136,23,55,26,36,15,9,9,476,6,33,1,6,615.99,46.542,22.592,11.2,4.2
1193637,2502,1,5,9,1,17,4,0,0,0,0,4977872,5.89268568,106081,97,4871804,4977872,53,547,116,437,88,136,113,0,10,1,2308,177,4,43,3,19,43.08,0,0,0,0
120028,167,3,10,13,1,18,0,3,3,1,1,5094648,6.036925692,49185,99,5045453,5094648,7,21,10,39,18,10,12,126,9,3,1,14,2,7,1,6,86.578,5.04,5.04,5.04,5.04
120165,1020,24,3,3,1,23,3,1,1,9,9,5181074,6.119711512,127976,97,5053125,5181074,10,303,44,182,23,46,29,178,9,4,2,707,2,32,1,14,38.992,20.68,3.6,1.75,1.25
120388,1,15,1,1,0,4,3,0,0,0,0,5187054,6.124128646,659151,87,4527732,5187054,12,233,36,142,14,68,39,6,101,154,3,241,9,24,2,22,8.056,3,3,3,0
120412,777,19,3,3,0,13,1,2,2,5,5,5030073,5.965356281,129505,97,4899362,5030073,15,244,49,168,27,58,30,61,53,340,1,152,4,47,2,20,36.252,0,0,0,0
120665,1021,13,7,12,4,50,5,3,3,24,24,5184391,6.121488091,40952,99,5143700,5184391,21,290,54,212,28,89,59,85,50,615,2,127,17,47,3,18,102.524,36.08,4,1,0
120816,1037,10,1,1,0,2,1,0,0,0,0,5059657,5.992647072,400067,91,4652072,5059657,16,297,48,153,24,56,37,79,33,490,1,294,5,40,2,29,12,0,0,0,0
120852,2035,5,7,8,16,60,6,0,0,8,8,5181074,6.119711512,17200,99,5163904,5181074,35,442,136,335,93,93,63,961,148,176,6,405,10,51,4,43,188.806,150.272,140.272,53.08,0
120856,487,47,8,8,0,33,1,0,0,21,23,5165331,6.099975391,66792,98,5098542,5165331,7,113,22,123,30,36,16,14,28,6,5,200,1,39,4,13,69.722,7.15,0.5,0.5,0
120886,6521,8,1,1,1,8,0,1,1,3,3,5158473,6.096473286,203052,96,4955576,5158473,86,929,388,638,210,223,173,105,32,6001,0,202,15,95,8,71,24.148,13,10,10,10
120945,1168,10,5,5,1,26,3,2,2,11,11,5181074,6.119711512,76789,98,5104300,5181074,24,250,76,206,52,82,55,139,85,616,3,149,18,79,6,15,62.428,21,3,0,0
121092,1420,43,3,4,0,11,2,0,0,5,5,5090501,6.030378792,164849,96,4925696,5090501,12,451,59,323,26,116,63,167,26,589,2,311,12,73,5,47,29.16,3.2,3.2,0,0
121105,8221,42,7,15,1,29,2,0,0,9,10,5181074,6.119711512,72253,98,5108871,5181074,106,1281,486,878,260,316,248,96,49,7680,1,145,17,163,13,85,65.748,21.456,15.08,15.08,5.08
121107,1441,7,3,6,3,31,2,3,4,11,14,5181074,6.119711512,86302,98,5094807,5181074,24,398,85,322,50,100,73,289,31,617,0,302,13,66,7,26,56.504,4.75,2.5,2.5,0
121113,1471,12,10,12,9,33,3,0,0,5,5,5160020,6.097705506,23310,99,5136745,5160020,18,408,96,246,31,106,71,83,115,822,1,164,24,96,5,29,152.822,68.272,14,14,0
121163,921,33,7,10,1,20,2,1,2,4,4,4715546,5.695492382,61853,98,4653817,4715546,7,275,32,257,16,96,49,12,1,0,32,706,3,61,6,9,62.888,0,0,0,0
121169,527,3,3,3,2,9,2,1,1,0,0,5028639,5.964145893,116374,97,4911661,5028639,11,134,14,105,16,37,35,12,29,154,5,244,9,39,1,8,40.362,19,9,0,0
121243,480,7,7,7,1,28,1,0,0,14,16,5104484,6.044944988,65619,98,5038946,5104484,12,170,36,70,11,48,16,8,94,269,4,35,4,34,0,19,69.344,18.08,18.08,8.08,0
121316,187,0,1,2,4,10,0,0,0,4,4,5136833,6.077633498,97467,98,5039969,5136833,5,43,10,13,8,10,8,20,42,73,2,12,6,3,2,4,49.85,38.85,18.85,15,0
121469,1250,0,4,7,3,15,1,0,0,2,2,5184391,6.121488091,77551,98,5106997,5184391,33,272,111,122,45,50,34,56,155,832,1,24,18,56,15,25,61.988,38.416,38.416,10.416,10.416
121620,578,4,4,4,3,35,1,3,4,18,23,5180928,6.119831603,65450,98,5115591,5180928,7,133,34,86,34,22,28,41,84,114,11,65,19,28,3,16,71.272,11.25,11.25,8,8
121691,454,5,10,12,1,20,1,0,0,3,3,5168622,6.102361575,64733,98,5103970,5168622,9,125,18,120,13,35,33,50,20,228,2,96,4,28,2,18,71.548,0,0,0,0
121778,967,38,2,2,1,5,1,0,0,0,0,4176551,5.120244314,122711,97,4054341,4176551,8,340,40,263,12,75,48,103,7,192,1,441,4,57,1,21,25.648,0,0,0,0
121781,2282,36,8,10,7,22,1,0,0,4,4,5190687,6.12617051,33945,99,5156748,5190687,19,772,112,470,55,148,102,213,35,749,0,813,13,132,8,65,117.454,59,59,9,0
121835,1008,15,11,13,6,34,1,1,1,10,10,5180722,6.109528412,27681,99,5152984,5180722,17,302,38,162,31,78,52,59,83,534,2,121,10,73,8,23,135.904,45.664,30.664,11,8
122055,806,4,5,6,1,11,1,0,0,3,3,4895214,5.819009397,77265,98,4817890,4895214,25,219,55,128,16,59,41,58,60,477,0,86,18,23,4,22,55.55,1,0,0,0
122065,215,3,6,6,1,33,1,1,1,20,24,5181074,6.119711512,74516,98,5106573,5181074,7,38,6,47,8,5,6,47,9,3,1,124,2,5,1,2,64.034,0,0,0,0
122148,354,13,2,6,1,19,1,1,1,6,6,5185357,6.1224609,139789,97,5045722,5185357,2,115,17,75,20,25,27,6,61,51,6,59,2,25,3,14,35.652,2,2,1,0
122167,973,77,17,18,4,98,48,2,2,20,20,5190641,6.126072083,20812,99,5169834,5190641,10,266,42,248,31,87,50,110,20,18,6,627,5,55,6,20,167.004,47.08,24,0,0
122519,620,4,3,3,5,10,0,1,1,1,1,5141491,6.080702614,71031,98,5070419,5141491,11,196,48,85,11,52,19,11,68,289,2,9,7,36,5,17,65.75,51.5,51.5,49,0
122556,403,2,6,7,0,26,3,0,0,13,16,5119890,6.059476498,87273,98,5032659,5119890,12,106,14,79,16,32,43,50,17,187,1,122,4,20,1,16,54.788,1,1,1,0
122607,473,7,6,6,2,72,1,14,14,44,48,5187004,6.12413708,43810,99,5143239,5187004,10,95,18,79,29,31,20,139,6,142,1,90,1,15,2,13,97.548,22.958,16.95,4.95,3.95
122614,160,1,4,4,2,10,1,1,1,2,2,5033243,5.959202861,92672,98,4940590,5033243,10,25,10,21,6,9,8,15,47,63,1,9,9,6,2,5,49.99,10.25,0,0,0
122621,148,1,4,4,1,12,1,0,0,6,6,4725905,5.596317857,76462,98,4649443,4725905,4,39,8,21,6,12,7,5,4,59,1,61,4,1,1,10,52.138,0,0,0,0
123346,504,1,8,8,2,23,2,1,1,10,10,5190687,6.12617051,56396,98,5134291,5190687,8,93,25,103,19,28,46,3,8,1,69,370,1,28,1,4,80.486,10.25,0.25,0.25,0
123506,1144,25,15,22,4,45,11,0,0,5,5,5028639,5.964145893,24290,99,5003972,5028639,12,272,44,302,21,93,77,9,4,3,43,1011,2,63,4,21,141.37,7.2,7.2,0,0
123912,123,2,6,9,1,31,8,0,0,11,13,5173732,6.105842724,72800,98,5101167,5173732,2,19,7,27,10,13,12,2,6,0,60,18,5,8,1,3,65.092,11.172,10.172,0,0
124436,1694,9,1,1,1,6,3,0,0,1,1,5186943,6.124126568,265880,94,4921101,5186943,13,704,81,308,25,98,49,100,4,0,2,670,2,77,4,22,18.632,7,7,7,0
124506,677,23,5,5,0,12,2,1,1,3,3,5187054,6.124128646,107433,97,5079628,5187054,1,244,23,190,11,55,24,74,3,10,1,492,3,42,3,11,46.254,1,0,0,0
124571,962,26,12,14,6,138,8,13,13,63,83,5180928,6.119831603,16731,99,5164309,5180928,10,257,24,227,27,87,72,34,21,14,13,726,11,41,4,28,192.206,84.458,62.608,25.408,22.558
124697,578,1,11,11,7,120,6,8,8,76,79,5168622,6.102361575,14965,99,5153738,5168622,19,164,27,103,23,46,27,21,58,213,6,204,5,46,5,26,206.698,69.03,32.5,10.5,3
124703,228,2,3,3,0,5,1,0,0,1,1,3909012,5.014618567,110214,97,3797521,3909012,4,67,7,62,11,14,19,6,33,1,22,92,47,10,1,8,25.872,0,0,0,0
124728,202,2,3,3,7,20,5,0,0,1,1,5045059,5.975243971,51623,98,4993444,5045059,10,45,3,47,5,23,23,4,40,3,21,94,24,9,0,3,81.888,16,16,16,0
124791,240,33,6,7,0,24,2,0,0,7,7,5168622,6.102361575,97001,98,5071622,5168622,3,48,11,28,13,12,10,13,24,11,2,22,5,6,1,3,50.592,8.1,0,0,0
124978,1498,22,8,13,4,46,1,4,4,18,18,5190641,6.126072083,35971,99,5154716,5190641,28,437,84,256,35,99,78,29,199,507,6,281,12,69,5,36,112.802,26.192,24.692,1,0
124999,368,8,3,3,1,8,1,0,0,2,2,4849854,5.78339285,107164,97,4742964,4849854,6,93,30,73,10,31,23,78,4,166,0,101,1,19,1,4,40.532,0,0,0,0
125031,782,3,15,17,10,46,2,3,3,10,11,5187004,6.12413708,16507,99,5170524,5187004,12,218,36,147,27,45,27,5,120,6,132,169,35,37,4,16,194.436,91.834,37.08,17.08,12
125068,802,11,3,3,0,4,1,0,0,0,0,5098160,6.040680088,265867,94,4832267,5098160,10,237,30,199,21,67,44,79,12,2,2,605,1,47,1,17,18.088,3,3,3,0
125205,2711,119,4,6,0,26,6,0,0,8,8,5021388,5.947613131,127525,97,4893972,5021388,13,839,119,678,81,172,63,53,7,1,13,2129,7,155,18,52,36.612,0,0,0,0
125212,366,0,3,3,1,7,2,0,0,1,1,5180234,6.109709633,172416,96,5008089,5180234,6,88,14,103,8,32,36,3,1,1,41,288,0,21,1,5,28.736,4,3,3,0
125233,915,8,3,4,0,18,10,0,0,1,1,4680920,5.698715499,156262,96,4524804,4680920,16,232,50,262,20,83,45,10,3,0,20,792,0,47,6,15,26.436,0,0,0,0
125493,317,0,5,6,2,12,3,0,0,0,0,5067593,6.001460501,79364,98,4988220,5067593,7,75,14,68,17,22,19,2,49,3,96,52,11,18,1,7,58.264,0,0,0,0
125533,227,2,1,2,1,3,0,0,0,0,0,4986591,5.899155747,241869,95,4743020,4986591,4,51,8,61,11,23,18,2,33,2,23,110,27,12,1,5,19,10,0,0,0
125541,1800,12,1,1,0,7,3,0,0,2,2,5038248,5.964087139,406212,91,4631918,5038248,17,558,113,350,52,117,86,10,252,9,132,399,16,108,9,17,11.902,3.5,0,0,0
125653,216,4,4,4,0,6,2,0,0,0,0,5110313,6.048214515,167615,96,4942732,5110313,8,47,8,45,10,17,16,4,59,4,22,77,36,14,3,4,28.896,5.072,0,0,0
125677,496,1,4,10,2,22,1,0,0,1,1,5005781,5.929434576,72953,98,4933236,5005781,6,131,15,122,20,40,19,3,24,3,175,91,6,24,6,9,60.878,13.992,13.992,13.992,0
125679,299,8,9,12,4,21,3,0,0,1,1,5026115,5.953515798,37045,99,4989124,5026115,2,84,13,83,11,24,14,3,8,1,174,30,1,20,1,6,103.988,17,7,7,0
125739,1091,145,1,1,0,16,4,1,2,7,9,5148263,6.086726062,277659,94,4870642,5148263,4,377,47,190,31,50,30,52,5,8,2,672,1,45,1,39,17.656,3,0,0,0
125748,257,2,15,15,12,100,1,18,18,41,46,5181074,6.119711512,10771,99,5170304,5181074,4,34,12,29,23,16,9,80,12,39,1,74,1,9,2,6,257.504,99.55,34.5,2.25,1
125847,655,1,2,2,0,2,0,0,0,0,0,3627884,4.945120033,288592,92,3339211,3627884,10,169,29,155,26,37,33,6,9,3,26,461,2,14,2,13,10.04,0,0,0,0
125896,442,3,6,7,4,28,2,0,0,8,9,5181074,6.119711512,49706,99,5131400,5181074,1,83,9,83,18,21,12,11,7,1,5,362,1,6,3,4,88.574,36.974,0,0,0
125953,508,1,5,5,2,18,6,0,0,2,2,5154018,6.0935549,81075,98,5072961,5154018,4,106,19,123,31,34,23,18,36,25,11,348,14,9,2,7,59.078,19.392,19.392,8,0
126210,708,9,3,3,1,9,1,0,0,0,0,3628259,4.943087557,77126,97,3551159,3628259,4,225,43,151,9,51,26,5,1,1,40,334,1,33,5,13,33.064,0,0,0,0
126253,334,14,1,1,0,2,1,0,0,0,0,5038248,5.964087139,613119,87,4425034,5038248,6,105,11,98,8,17,8,8,0,0,1,89,3,16,2,10,8.312,0,0,0,0
126371,2559,65,5,5,0,15,1,0,0,2,2,5128692,6.068583722,132047,97,4996640,5128692,26,763,110,722,71,209,114,118,8,2,18,1973,12,119,10,56,37.036,0,0,0,0
126622,295,4,4,4,0,5,1,0,0,0,0,4655196,5.650794136,136000,97,4519256,4655196,4,38,8,40,18,7,11,10,83,3,5,25,34,19,1,10,29.968,0,0,0,0
126882,6349,25,13,15,6,116,7,1,1,19,86,5077605,6.015671581,21370,99,5056652,5077605,44,742,194,528,150,108,86,6,131,5,179,1164,17,64,7,46,157.526,28,20,17,0
126912,3564,20,6,8,0,23,2,0,0,3,3,4986591,5.899155747,80627,98,4905993,4986591,42,981,189,772,115,201,135,18,152,5,438,1349,15,175,15,56,55.484,1.5,0,0,0
126943,1225,2,7,8,1,36,4,1,1,19,21,5190687,6.12617051,55151,98,5135541,5190687,16,340,49,274,36,81,48,2,29,2,304,362,13,45,6,26,81.872,21.178,17.328,17.328,5.024
126966,685,8,15,16,3,38,1,1,1,10,13,5178403,6.107864929,26414,99,5152172,5178403,7,127,20,197,33,78,40,3,28,1,227,159,16,40,5,6,140.546,59.232,1,0,0
127225,1809,7,3,3,0,4,1,0,0,0,0,5148574,6.086609024,218883,95,4929751,5148574,12,524,74,309,46,79,54,320,12,73,1,968,4,46,5,40,22.344,3,0,0,0
127433,238,14,8,8,0,41,3,4,5,23,24,5181074,6.119711512,57502,98,5123601,5181074,3,48,5,70,13,26,23,9,19,12,8,141,9,27,3,3,79.032,25.66,15.16,2,1
127830,186,8,16,19,3,66,4,0,0,35,38,5175200,6.117578827,22038,99,5153332,5175200,3,36,6,39,7,15,9,17,9,1,2,117,14,13,1,4,159.832,18.35,0,0,0
127879,568,13,3,10,1,28,1,0,0,16,16,5134219,6.072759856,107035,97,5027425,5134219,8,131,31,160,29,31,38,9,46,2,31,204,7,71,2,14,45.616,3.5,3.5,3.5,0
127899,1114,5,6,6,2,24,3,0,0,6,6,5154690,6.094695067,64388,98,5091303,5154690,16,263,52,215,60,52,40,206,67,11,1,342,2,40,2,24,71.63,3,3,0,0
127904,793,18,2,3,0,3,0,0,0,0,0,5181074,6.119711512,478368,90,4702726,5181074,4,225,21,229,54,54,34,88,4,3,1,422,3,48,1,23,10.504,0,0,0,0
127967,0,22,7,7,5,36,3,2,2,16,18,5187004,6.12413708,47739,99,5139291,5187004,18,746,128,511,62,138,98,402,4,5,5,1650,0,98,5,33,91.526,37,5.75,3.25,1
128038,97,10,5,7,0,14,0,0,0,7,7,5041086,5.964734721,137143,97,4903902,5041086,1,20,4,37,14,9,7,10,12,2,8,31,3,24,1,8,34.27,0,0,0,0
128271,704,0,4,4,4,16,0,1,1,6,6,5141502,6.08062342,66031,98,5075456,5141502,16,172,55,71,24,45,15,22,57,488,1,27,10,38,4,19,69.842,24.08,0,0,0
128513,438,13,5,5,3,35,2,14,14,11,11,5124816,6.064581767,60452,98,5064374,5124816,4,94,28,137,21,25,14,5,1,1,3,385,1,15,2,1,74.48,19.5,18.5,0.5,0
129552,240,0,5,7,4,2661,5,112,114,2061,2436,5192248,6.126565385,112,99,5192254,5192248,10,55,11,28,9,17,10,19,40,116,1,22,7,22,1,8,2080.722,273.05,112.1,57.35,16.25
129555,1499,37,1,2,0,4,2,0,0,0,0,4888368,5.814732242,593990,87,4293996,4888368,15,563,47,273,35,97,42,34,4,158,6,340,7,107,9,31,8.168,3,3,0,0
1202038,692,0,1,3,0,7,0,2,2,2,2,4505482,5.101774176,324843,92,4180650,4505482,62,140,66,53,18,44,39,68,336,17,3,35,10,24,2,12,11.34,0,0,0,0
1202933,5821,16,4,4,0,24,1,3,3,12,13,5129353,6.069962878,125894,97,5003461,5129353,186,1629,556,505,121,155,92,754,1617,1734,20,123,155,94,37,302,38.872,2.5,1,0,0
1204530,384,7,28,35,45,813,1,110,116,544,591,5187343,6.124044064,639,99,5186709,5187343,5,72,10,80,25,18,13,13,4,4,8,258,3,17,3,2,1054.452,258.414,174.43,123.83,9
1205089,3747,13,2,2,1,6,1,0,0,1,1,4842394,5.774141481,163559,96,4678829,4842394,37,1271,184,715,46,251,160,3,8,1,1,8,5,95,4,25,26.586,7,0,0,0
1205223,560,66,19,22,0,102,0,1,1,66,77,5185017,6.122024167,17656,99,5167480,5185017,8,104,21,152,61,48,45,160,53,58,11,164,5,43,5,16,185.766,4.6,2.5,1,1
1205386,2052,15,2,2,0,3,0,0,0,1,1,5133487,6.072183355,342621,93,4790836,5133487,47,655,132,305,44,157,115,63,218,1116,3,113,50,131,7,53,14.272,1,1,1,1
1205519,1713,4,3,4,1,18,2,0,0,10,10,5187004,6.12413708,128973,97,5058037,5187004,11,556,60,386,31,88,32,85,1,4,2,1443,1,43,1,17,38.726,8.376,1,0,0
1205521,1273,8,2,2,0,22,3,2,2,11,12,5180722,6.109528412,203631,96,4976641,5180722,4,411,49,323,22,50,28,53,3,2,1,1019,3,48,1,13,24.226,5.376,5.376,0,0
1206103,458,0,1,1,2,7,1,1,2,1,1,4842394,5.774141481,148395,96,4694001,4842394,4,99,24,68,15,10,21,26,12,54,3,312,2,10,1,18,29.276,10,0,0,0
1207940,1058,0,1,1,0,4,0,0,0,3,3,4693662,5.708207431,314873,93,4377028,4693662,16,392,121,100,21,85,36,12,682,16,3,13,30,49,4,24,13.5,0,0,0,0
1208187,135,1,11,12,23,130,0,5,5,77,85,5187054,6.124128646,7050,99,5180017,5187054,2,41,13,25,7,9,3,8,67,25,2,9,4,12,1,2,332.986,111.634,58.122,53.122,36.08
1209508,281,3,5,5,5,24,1,3,3,8,9,5190687,6.12617051,53156,98,5137532,5190687,5,69,15,53,11,18,17,44,3,2,1,202,2,15,0,2,84.216,0,0,0,0
1213773,535,6,1,1,0,9,2,0,0,6,6,4755595,5.706879907,294191,93,4461330,4755595,4,151,27,111,14,48,21,24,6,4,1,356,3,24,2,7,14.63,5.08,0,0,0
1214414,283,3,9,10,16,223,1,6,6,169,180,5188882,6.124534158,6897,99,5182180,5188882,3,82,20,59,7,30,13,28,4,119,0,94,2,25,1,5,337.254,19,0,0,0
1214433,374,4,3,3,2,12,1,0,0,1,1,4828468,5.763819029,88539,98,4739870,4828468,5,116,15,76,9,25,8,13,17,245,2,33,2,21,2,13,48,0,0,0,0
1216923,292,5,1,1,0,4,1,0,0,2,2,4508612,5.191675337,297981,93,4210807,4508612,6,111,21,38,9,27,22,1,110,1,1,4,7,13,2,7,12.736,0,0,0,0
